Version;06/08/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baked Alaska;Omelette norvégienne;895;212;54,3;3,6;34,8;6,5;32,7;2;< 0,5;0;0,59;0;0;3,9;1,65;0,38;52,5;0,15;61;110;0,03;0,28;20;11;0,06;71;160;< 20;58,3;0,23;36,3;7,62;< 0,25;0,41;0,84;-;< 0,5;0,036;0,16;< 0,1;0,37;0,034;44,3;0,34
Belle Helene pear dessert (cooked pear topped with hot chocolate sauce on a bed of vanilla ice cream);Poire belle Hélène;823;197;60,7;2,74;23,5;9,57;21;0,61;2,76;0;0,71;0;0;5,19;3,31;0,58;13;0,039;49,3;-;0,2;2,43;4,16;35,3;0,21;70,2;176;0,76;15,7;0,49;30,1;22,5;0,48;1,19;-;-;1,82;0,039;0,091;0,32;0,19;0,038;7,76;0,077
Iced nougat;Nougat glacé;1100;264;52,3;4,93;25,3;15,2;20,5;< 0,35;2,76;0;0,74;0;0;11;0,026;2,19;22,7;0,13;95;200;0,15;0,54;< 20;43;0,29;120;230;< 20;49,6;0,47;62,2;27;< 0,25;3,18;1,22;-;< 0,5;0,036;0,16;0,25;0,52;0,051;17,5;0,24
Frosted lemon or orange (sorbet);Citron givré ou Orange givrée (sorbet);563;133;-;0,14;29,1;1,77;24,4;-;traces;0;0,034;0;0;traces;-;-;-;0,034;-;-;-;-;-;-;-;-;-;-;13,6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Goblet of ice cream, coffee or chocolate ice cream topped with whipped cream;Coupe glacée type café ou chocolat liégeois;924;221;-;3,04;28,6;10;25,6;-;1,82;0;0,12;0;0;7,74;-;-;-;0,12;-;-;-;-;-;-;-;-;-;-;47,4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Ice cream log;Bûche glacée;949;226;-;2,47;30;10,4;25,6;-;1,54;0;0,19;0;0;7,1;-;-;-;0,19;-;-;-;-;-;-;-;-;-;-;74,8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Goblet of ice cream, peach Melba or Belle Helene pear type;Coupe glacée parfum pêche Melba ou poire Belle-Hélène;689;163;-;0,91;32,2;3,36;31,4;-;0,35;0;0,094;0;0;1,79;-;-;-;0,094;-;-;-;-;-;-;-;-;-;-;36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Butter, 82% fat, unsalted;Beurre à 82% MG, doux;3060;744;15,8;0,75;0,68;82;0,5;0;0;0;0,25;0;0;54,4;21,8;2,78;218;0,039;17,8;-;0,026;0,026;1,5;2,05;0,0018;24;28;< 10;15,5;0,083;675;158;1,12;2,11;7;15;0;0,006;0,035;0,071;0,11;0,0035;3;0,17
Butter oil or concentrated butter;Huile de beurre ou Beurre concentré;3700;900;1,5;0,28;0;99,9;0;-;0;0;0,012;0;0;61,9;28,7;3,69;256;0,005;4;-;0,001;0,004;-;0;0;3;0,002;-;2;0,01;824;193;1,8;2,8;8,6;-;0;0,001;0,005;0,003;0,01;0,001;0;0,01
Butter, 80% fat, lightly salted;Beurre à 80% MG, demi-sel;3030;736;15,5;0,76;0,55;81,2;0,39;-;0;0;2,05;0;0;54,5;21,5;2,6;218;1,9;17,8;1200;0,0092;0,13;1,5;4,94;0,0047;24;39;< 10;762;0,052;697;158;1,13;2,11;7;-;0;0,006;0,035;0,071;0,11;0,003;3;0,17
Butter, 80% fat, salted;Beurre à 80% MG, salé;3070;748;12,5;0,61;0,68;82,5;0,31;-;0;0;2,5;0;0;52,3;-;-;-;2,5;-;-;-;-;-;-;-;-;-;-;1000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Butter, 82% fat, unsalted, easy-to-spread;Beurre à 82% MG, doux, tendre;3100;755;15,6;0,7;0,5;83,4;-;-;0;0;1;0;0;-;-;-;-;0,055;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Butter, 60-62% fat, light, unsalted;Beurre à 60-62% MG, à teneur réduite en matière grasse, doux;2260;550;37,7;0,56;0,7;60,6;< 0,2;0;0;0;< 0,25;0;0,039;40,1;14;1,5;181;0,045;18;80,3;< 0,01;< 0,05;< 20;1,8;< 0,01;20;27;< 20;18;0,13;660;304;< 0,25;1,38;-;-;< 1;< 0,015;< 0,01;< 0,1;0,091;< 0,01;< 5;0,1
Butter, 60-62% fat, light, lightly salted;Beurre à 60-62% MG, à teneur réduite en matière grasse, demi-sel;2280;555;37;0,9;0,5;61;0,5;0;0;0;1,24;0;0;37;15,2;1,97;120;1,13;33,4;-;0;0,6;2;3,45;-;34;42,3;-;450;0,26;456;107;1;1,58;4,8;-;0;0,01;0,045;0,02;-;0,01;1,65;0,13
Butter spread, low-fat (average);Beurre ou assimilé allégé (léger ou à teneur reduite en matière grasse), doux (aliment moyen);1540;374;56,4;0,73;3,75;39,6;1,2;;0;0;0,49;0;0,01;24,5;9,12;;102;0,38;;;;0,2;4,99;;;;;;152;;;;;1,5;;;;;;;;;;
Butter, unknown fat content , half-salted (average);Beurre à teneur en matière grasse inconnue (allégé ou non), demi-sel (aliment moyen);3000;730;16,2;0,77;0,55;80,5;0,4;;0;0;2,02;0;0;53,9;21,3;2,58;214;1,88;18,4;1200;0,0089;0,15;1,52;4,89;0,0047;24,4;39,1;5;750;0,059;688;156;1,13;2,09;6,92;;0;0,0061;0,035;0,069;0,11;0,0032;2,95;0,17
Butter, unknown fat content , unsalted (average);Beurre ou assimilé à teneur en matière grasse inconnue, doux (aliment moyen);3010;731;17,3;0,75;0,79;80,5;0,52;0,048;0;0;0,26;0;0,00037;53,4;21,4;2,74;213;0,051;17,8;;0,031;0,033;1,63;2,05;0,0074;23,9;28,2;5,06;20,4;0,088;672;166;1,1;2,09;7;15;0,01;0,0062;0,034;0,07;0,11;0,0038;2,99;0,17
Butter, light, 39-41% fat, unsalted;Beurre à 39-41% MG, léger, doux;1570;380;56,7;1,1;4;40;1,5;-;0;0;0,53;0;0;24,8;9,37;-;84,5;0,45;-;-;-;0,1;2;-;-;-;-;-;180;-;-;-;-;1,22;-;-;-;-;-;-;-;-;-;-
Dairy fat 25% fat, light, spreadable, unsalted;"Matière grasse laitière à 25% MG, légère, ""à tartiner"", doux";1020;247;68,8;0,4;3,8;25,6;-;2,9;0;0;0,84;0;0;16,3;5,85;0,87;70;0,72;18;465;< 1;< 1;< 10;2,5;< 1;14;51,2;8,1;286;< 1;342;491;< 0,2;2,2;-;-;< 1;< 0,05;< 0,05;< 0,05;0,06;< 0,05;< 5;< 0,2
Dairy fat 20% fat, light, spreadable, unsalted;"Matière grasse laitière à 20% MG, légère, ""à tartiner"", doux";889;215;72,1;0,36;6;21,1;1,7;4,3;0;0;0,73;0;0;10,5;4,62;0,71;59;0,57;22,7;222;< 1;< 1;< 10;2,3;< 1;15;48,1;5,8;228;< 1;448;732;0,7;2;-;-;< 1;< 0,05;< 0,05;< 0,05;0,08;< 0,05;< 5;< 0,2
Carrot, dehydrated;Carotte, déshydratée;1330;317;4;8,1;56;1,49;38,8;-;23,6;-;6,84;0;0;0,26;0,076;0,73;0;0,69;212;-;0,37;3,93;-;118;1,12;346;2540;-;275;1,57;0;34000;0;5,45;108;-;14,6;0,53;0,42;6,57;1,47;1,04;55;0
Cocoa butter;Beurre de cacao;3700;900;0;0;0;100;0;-;0;0;0;0;0;59,7;32,9;3;0;0;0;-;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8;24,7;-;0;0;0;0;0;0;0;0
Solid vegetable fat (margarine type), for frying;Matière grasse ou graisse végétale solide (type margarine) pour friture;3700;900;-;0;0;100;0;-;0;0;traces;0;0;-;-;-;-;0;0;-;-;0;traces;0;-;0;0;-;0;-;-;0;0;-;-;-;0;0;0;0;-;0;0;0
Frying oil;Huile pour friture, sans précision;3560;866;-;0;0;96,2;0;-;0;0;0;0;0;9,67;39;43,3;-;0;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;30,5;-;-;-;-;-;-;-;-;-;-
Palm oil;Huile de palme, sans précision;3700;900;0;0;0;100;0;-;0;0;0,00001;0;0;49,3;37;9,3;0;0;0;-;0;0,01;-;0;-;0;0;-;0;0;0;0;-;15,9;8;-;0;0;0;0;0;0;0;0
Palm oil, refined;Huile de palme raffinée;3700;900;0;0;0;100;0;-;0;0;0,00001;0;0;49,3;37;9,3;0;0;0;-;-;0,01;-;0;-;0;0;-;0;-;0;-;0;15,9;8;-;0;0;0;0;0;0;0;0
Vegetable oil (average);Huile végétale (aliment moyen);3700;899;0;0;0;99,9;0;0;0;0;0,0062;0;0;11,5;60,4;22,9;0;0,0059;1,23;0,000031;0,0044;0,034;0,00099;0,28;0,0026;0,00072;0,39;4,9;0,67;0,015;0;0,023;0;32,2;46,9;;0;0;0;0;0;0;0;0
Apricot kernel oil;Huile d'amandes d'abricot;3700;900;0;0;0;100;0;-;0;0;0;0;0;6,3;60;29,3;0;0;0;-;-;0;-;0;-;0;0;-;0;0;0;0;-;4;-;-;0;0;0;0;0;0;0;0
Almond oil;Huile d'amande;3700;900;0;0;0;100;0;-;0;0;0;0;0;8,2;69,9;17,4;0;0;0;-;0;0;-;0;-;0;0;-;0;0;0;0;0;39,2;7;-;0;0;0;0;0;0;0;0
Peanut oil;Huile d'arachide;3700;900;0;0;0;100;0;0;0;0;0,00004;0;0;16,6;49,5;25,9;0;0;0;0;0;0,03;0;0;0;0;0;< 5;0;0,01;0;< 0,008;0;10,1;0,7;-;0;0;0;0;0;0;0;0
Avocado oil;Huile d'avocat;3700;900;0;0;0;100;0;-;0;0;0;0;0;17,9;65,2;10,5;-;0;0;-;0;0;-;0;0;0;0;-;0;0;0;< 50;-;45,3;-;-;0;0;0;0;0;0;0;0
Wheat germ oil;Huile de germe de blé;3700;900;0;0;0;100;0;0;0;0;0;0;0;17,4;14;61,7;0;0;0;-;0;0;-;0;-;0;0;-;0;0;0;0;0;149;24,7;-;0;0;0;0;0;0;0;0
Safflower oil;Huile de carthame;3700;900;0;0;0;100;0;-;0;0;0;0;0;6,69;44,7;44,1;0;0;0;-;0;0;-;0;0;0;0;-;0;0;0;0;0;36,4;5,05;-;0;0;0;0;0;0;0;0
Rapeseed oil;Huile de colza;3700;900;0;0;0;100;0;0;0;0;0,000054;0;0;7,26;59,7;26,9;0;0;< 2,57;0;0,0052;0,023;0;< 0,58;< 0,0015;0;< 0,81;< 10;< 1,11;0,026;0;0;0;27,7;71,3;-;0;0;0;0;0;0;0;0
Cottonseed oil;Huile de coton;3700;900;0;0;0;100;0;-;0;0;0;0;0;25,9;17,8;51,9;0;0;0;-;0;0;0;0;0;0;0;0;0;0;0;0;0;35,3;24,7;-;0;0;0;0;0;0;0;0
Linseed oil;Huile de lin;3700;900;0;0;0;100;0;-;0;0;0,0021;0;0;9,19;19,3;66,9;0;0;1;-;0;0;-;0;0;1;0;-;0;0,07;0;0;0;8,99;9,3;-;0;0;0;0;-;0;0;0
Maize/corn oil;Huile de maïs;3700;900;0;0;0;100;0;0;0;0;0,00013;0;0;12,2;27,5;55,4;0;0;0;0,1;0;0,03;0,8;0;0;0;0;0;0;0;0;0;0;13,2;1,9;-;0;0;0;0;0;0;0;0
Hazelnut oil;Huile de noisette;3700;900;0;0;0;100;0;0;0;0;0;0;0;8,34;75,4;12,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,6;-;-;0;0;0;0;0;0;0;0
Walnut oil;Huile de noix;3700;900;0;0;0;100;0;0;0;0;0;0;0;10;16,8;69,6;0;0;0;0;0;0;0;0;0;0;0;< 5;0;0;0;< 0,008;0;1,81;15;-;0;0;0;0;0;0;0;0
Olive oil, extra virgin;Huile d'olive vierge extra;3700;900;0;0;0;100;0;0;0;0;0,0084;0;0;11,9;75,2;7,39;0;0,0084;< 2,57;0;0,0049;0,044;0;< 0,58;0,0033;0;< 0,81;< 10;< 1,11;0,018;0;0;0;21,7;60,2;-;0;0;0;0;0;0;0;0
Grapeseed oil;Huile de pépins de raisin;3700;900;0;0;0;100;0;0;0;0;0;0;0;11,2;18,5;65,3;0;0;0;0;0;0;0;0;0;0;0;< 5;0;0;0;< 0,008;0;9,67;-;-;0;0;0;0;0;0;0;0
Sesame oil;Huile de sésame;3700;900;0;0;0;100;0;0;0;0;0;0;0;14,9;40,2;40;0;0;0;-;0;0;-;0;-;0;0;-;0;0;0;0;0;1,1;13,6;-;0;0;0;0;0;0;0;0
Soy oil;Huile de soja;3700;900;0;0;0;100;0;0;0;0;0,0035;0;0;14,7;22,1;59,1;0;0;< 2,57;-;0,0039;0,041;0,8;1,52;0,013;0;1,85;< 10;< 1,11;0,11;0;0;0;6,1;362;-;0;0;0;0;0;0;0;0
Sunflower oil;Huile de tournesol;3700;900;0;0;0;100;0;0;0;0;0,000026;0;0;10,9;30,8;54,5;0;0;< 2,57;0;0,0042;0,019;0;< 0,58;0,0022;0;< 0,81;< 10;< 1,11;0;0;0;0;58,3;5,4;-;0;0;0;0;0;0;0;0
Combined oil (blended vegetable oils);Huile combinée (mélange d'huiles);3680;896;0;0;0;99,5;0;0;0;0;0,013;0;0;10,3;40,2;44,4;0;0,011;< 2,57;0;0,0028;0,013;0;< 0,58;< 0,0015;0;< 0,81;< 10;2,42;0,03;0;0;0;63,9;-;-;0;0;0;0;0;0;0;0
Combined oil (mix of olive oil and seeds oil);Huile combinée, mélange d'huile d'olive et de graines;3700;900;0;0;0;100;0;0;0;0;0;0;0;12,1;49,4;32,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;32,3;-;-;0;0;0;0;0;0;0;0
Argan oil;Huile d'argan ou d'argane;3650;889;-;0;0;98,7;0;-;0;0;-;0;0;17,6;44,8;33,3;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3,6;-;-;-;-;-;-;-;-;-;-
Vegetable fat (like margarine), 80% fat, salted;Matière grasse végétale (type margarine) à 80% MG, salé;2970;722;-;< 0,5;< 0,5;80;< 0,5;-;0;0;1,78;0;0;32;35;12;-;1,78;-;-;-;-;-;-;-;-;-;-;710;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-
Vegetable fat (margarine type), 80% fat, unsalted;Matière grasse végétale ou margarine, 80% MG, doux;2980;726;16,3;0,39;0,3;80,4;0,3;0;0;0;2,16;0;0;25,1;26,8;24,9;0;0,43;11,1;147;0,0063;0,098;1,5;4,19;0,0043;10,8;32,5;< 2,2;174;0,04;780;20;0;8,5;0;-;0;0,01;0,025;0,013;0,084;0,003;1,5;0,1
Vegetable fat (margarine type), 70% fat, unsalted;Matière grasse végétale (type margarine) à 70% MG, doux;2600;631;26,5;0,13;0,24;70;0,24;traces;0;0;0,79;traces;0;29,2;27,2;9,17;5,6;0,76;6,9;459;< 1;< 1;< 10;< 2;< 1;5,2;13,5;< 3;265;< 1;2,2;436;-;25;-;-;2,4;< 0,05;< 0,05;< 0,05;< 0,05;< 0,05;< 5;< 0,2
Vegetable fat (margarine type), 60% fat, unsalted, sunflowerseed;Matière grasse végétale (type margarine) à 60% de MG, allégée, au tournesol, doux;2250;548;39;< 0,5;< 0,55;60,6;< 0,2;< 0,35;0;0;0,43;0;0,047;14,1;17,9;25,6;-;0,37;3,3;225;< 0,01;< 0,05;< 20;0,85;< 0,01;4,9;19;< 20;146;< 0,05;-;528;< 0,25;21,4;16,2;-;-;< 0,015;< 0,01;< 0,1;0,015;0,039;< 0,5;-
Vegetable fat (margarine type), spreadable, fat content unknown, light, unsalted;Matière grasse végétale (type margarine), teneur en matière grasse inconue, doux (aliment moyen);2430;591;32,3;0,12;0,22;65,5;0,22;0,082;0;0;0,72;0;0;25;24,4;12,4;7,33;0,63;9,17;431;0,5;0,5;5;1,02;0,5;8,19;17,1;4,08;224;0,5;20;463;;22,7;;;1,84;0,028;0,025;0,025;0,025;0,025;2,5;0,091
Fat spreadfat content unknown, unsalted (average);Matière grasse végétale (type margarine), teneur réduite en matière grasse inconnue, doux (aliment moyen);2110;512;43,7;0,11;0,18;56,8;0,18;0,25;0;0;0,6;0;0;16,8;18,9;18,7;10,7;0,37;13,6;376;0,5;0,5;5;1,05;0,5;14,1;24,2;9,15;143;0,5;54,9;515;6,53;18,3;;;0,74;0,034;0,025;0,025;0,026;0,025;2,5;0,074
Vegetable fat (margarine type), spreadable, 30-40% fat, light, unsalted;Matière grasse végétale (type margarine), à tartiner, à 30-40% MG, légère, doux;1420;346;60;0,5;0,5;38;0,5;-;0;0;0,58;0;0;15,1;15,8;6,5;34;0,36;20,8;236;< 1;< 1;< 10;2,5;< 1;16;76,8;< 3;130;< 1;566;438;7,5;9,1;-;-;< 1;0,33;< 0,05;< 0,05;0,05;< 0,05;< 5;< 0,1
Vegetable fat (margarine type), spreadable, 30-40% fat, light, lightly salted;Matière grasse végétale (type margarine), à tartiner, à 30-40% MG, légère, demi-sel;1470;358;51,6;0,9;3,05;38;1,5;-;0;0;2,1;0;0;17,3;10,5;3,95;12;1,63;54,3;919;< 1;< 1;< 10;6,1;< 1;46;117;3,6;650;< 1;650;457;-;12,8;-;-;2,2;0,11;0,1;< 0,05;0,11;0,1;< 5;0,2
Vegetable fat (margarine type), spreadable, 30-40% fat, light, unsalted, with plant sterols esters;Matière grasse végétale (type margarine), à tartiner, à 30-40% MG, légère, doux, aux esters de stérol végétal;1370;333;52,6;0,09;4;35,1;0,1;-;0;0;0,84;0;0;7,67;8,9;17;2,8;0,74;3,8;483;< 1;< 1;< 10;< 2;< 1;5,2;49;< 3;294;< 1;197;< 50;7,5;20;-;-;< 1;< 0,05;< 0,05;< 0,05;< 0,05;< 0,05;10;< 0,2
Vegetable fat (margarine type), spreadable, 30-40% fat, light, unsalted, rich in omega 3;Matière grasse végétale (type margarine), à tartiner, à 30-40% MG, légère, doux, riche en oméga 3;1440;349;58,2;0;0;38,8;0;-;0;0;0,41;0;0;9;16,8;9,47;17;0,3;7,9;234;< 1;< 1;< 10;< 2;< 1;8,9;34,2;< 3;120;< 1;508;438;-;29;-;-;< 1;< 0,05;< 0,05;< 0,05;< 0,05;< 0,05;< 5;< 0,1
Vegetable fat (margarine type), spreadable, 50-63% fat, light, unsalted, rich in omega 3;Matière grasse végétale (type margarine) à 50-63% MG, allégée, doux, riche en oméga 3;2140;521;40,4;0,15;0,18;57,8;0,18;-;traces;0;0,39;0;0;14,5;26,9;13,9;4;0,37;4,3;177;< 1;< 1;< 10;< 2;< 1;3,7;13,1;< 3;147;< 1;< 2;547;7,5;23,2;-;-;< 1;< 0,05;< 0,05;< 0,05;< 0,05;< 0,05;< 5;< 0,1
Vegetable fat (margarine type), 50-63% fat, light, lightly salted;Matière grasse végétale (type margarine) à 50-63% MG, allégée, demi-sel;2150;523;36,9;0,2;< 0,2;58;< 0,2;< 0,5;0;0;1,8;0;0;25;19;8,46;22;1,25;13,9;1050;< 1;< 1;< 10;< 2;< 1;18;35;8,4;500;< 1;45;507;7,5;15,4;-;-;< 1;< 0,1;< 0,05;< 0,05;0,26;< 0,05;< 5;< 0,1
Vegetable fat (margarine type), spreadable, 50-63% fat, light, unsalted, with plant sterols esters;Matière grasse végétale (type margarine) à 50-63% MG, allégée, doux, aux esters de stérol végétal;2300;559;-;0,1;0,1;62;0,1;-;traces;0;0,53;0;0;13,5;24,5;23,6;-;0,53;-;-;-;-;-;-;-;-;-;-;210;-;-;-;7,5;16;-;-;-;-;-;-;-;-;-;-
Vegetable fat (margarine type), spreadable, 50-63% fat, light, lightly salted, rich in omega 3;Matière grasse végétale (type margarine) à 50-63% MG, allégée, demi-sel, riche en oméga 3;2020;491;44,2;0,083;0,12;54,5;0,12;-;0;0;1,38;0;0;14,9;25;13,6;2;1,38;-;727;-;-;-;-;-;-;-;-;550;-;-;-;-;17;-;-;-;-;-;-;-;-;-;-
Vegetable fat (margarine type), spreadable, 50-63% fat, light, unsalted;Matière grasse végétale (type margarine) à 50-63% MG, allégée, doux;2130;517;43,2;0,097;0,17;57,4;0,17;< 0,5;traces;0;0,6;traces;0;16,8;19;19,1;10;0,37;13,4;381;< 1;< 1;< 10;< 2;< 1;14;22,5;9,4;144;< 1;38,5;518;6,5;18,6;-;-;0,75;< 0,05;< 0,05;< 0,05;< 0,05;< 0,05;< 5;< 0,15
Vegetable fat (margarine type), spreadable, 30-40% fat, light, lightly salted, with plant sterols esters;Matière grasse végétale (type margarine) à 30-40% MG, légère, demi-sel, aux esters de stérol végétal;1340;325;-;0,1;2,5;35;0,1;-;0;0;1,23;0;0;7,8;9,3;17,5;-;1,23;-;-;-;-;-;-;-;-;-;-;490;-;-;-;7,5;-;-;-;-;-;-;-;-;-;-;-
Blended fat (vegetable and animal origins), 50-63% fat;Matière grasse mélangée (végétale et laitière) à 50-63% MG;2010;490;44,5;0,4;0,6;54;0,6;< 0,35;0;0;0,59;0;0;25,7;20;7,3;38;0,44;16;299;< 0,01;0,03;< 20;2,4;< 0,01;17;51;< 20;174;0,06;128;880;-;2,96;16,5;-;< 0,5;< 0,01;0,02;< 0,1;0,078;0,024;6,84;0,04
Blended fat (vegetable and animal origins), 50-63% fat, lightly salted;Matière grasse mélangée (végétale et laitière) à 50-63% MG, demi-sel;1980;481;-;0,4;0,6;53;0,6;-;0;0;1,5;0;0;25,7;20;7,3;38;1,5;-;-;-;-;-;-;-;-;-;-;600;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-
Blended fat (vegetable and animal origins), spreadable, 30-40% fat;Matière grasse mélangée (végétale et laitière), à tartiner, à 30-40% MG;1640;397;54;1,69;5,6;40,9;2,3;2,2;0;0;0,86;0;0;20,6;14,3;5,7;15,1;0,54;51;237;< 0,01;0,04;< 20;5;< 0,01;42;120;< 20;217;0,19;< 21;422;-;5,13;8,4;-;< 0,5;0,017;0,095;< 0,1;0,24;0,035;< 5;0,14
Blended fat (vegetable and animal origins), spreadable, 30-40% fat, lightly salted;Matière grasse mélangée (végétale et laitière), à tartiner, à 30-40% MG, demi-sel;1530;370;-;1,5;5,6;38;2,5;-;0;0;1,75;0;0;17,5;13,5;5,38;13,7;1,75;-;-;-;-;-;-;-;-;-;-;700;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-
Cod liver oil;Huile de foie de morue;3700;900;0;0;0;100;0;-;0;0;0,0018;0;0;22;46,5;24,3;510;0,00005;1,15;-;0,007;0,074;400;0,08;0,002;0;0;0,005;0,02;0,06;30000;-;250;30;0;-;0;0;0;0;0;0;0;0
Sardine oil;Huile de sardine;3700;900;0;0;0;100;0;-;0;0;0;0;0;29,9;33,8;31,9;710;0;0;-;0;0;-;0;0;0;0;-;0;0;0;-;8,3;-;-;-;0;0;0;0;0;0;0;0
Salmon oil;Huile de saumon;3700;900;0;0;0;100;0;-;0;0;0;0;0;-;-;-;485;0;0;-;0;0;-;0;0;0;0;-;0;0;0;-;-;-;-;-;0;0;0;0;0;0;0;0
Herring oil;Huile de hareng;3700;900;0;0;0;100;0;-;0;0;0;0;0;21,3;56,6;15,6;766;0;0;-;0;0;-;0;0;0;0;-;0;0;0;-;-;-;-;-;0;0;0;0;0;0;0;0
Lard or pork fat;Saindoux;3680;896;0,6;0;0;99,5;0;0;0;0;0,011;0;0;41,1;43,3;10,1;95;0,005;1;-;0,02;0,08;1,8;1;0,014;3;1;6,9;2;0,11;9;0;2,5;0,5;0;-;0;0;0;0;0;0,02;0;0
Pork fat, raw;Lard gras, cru;3330;810;7,69;2,92;0;88,7;0;-;0;0;0,7;0;0;32,2;42;10,4;57;0,028;2;-;0,018;0,18;0,5;2;0,002;38;65;-;11;0,37;5;0;3,1;0;0;-;-;0,084;0,051;0,99;0,12;0,04;1;0,18
Chicken fat;Graisse de poulet;3690;898;0,2;0;0;99,8;0;-;0;0;0;0;0;29,8;44,7;20,9;85;0;0;-;0;0;-;0;-;0;0;-;0;0;0;0;4,8;2,7;0;-;0;0;0;0;0;0;0;0
Duck fat;Graisse de canard;3690;898;0,2;0;0;99,8;0;0;0;0;traces;0;0;33,2;49,3;12,9;100;0;0;-;0;0;2;0;-;0;0;-;0;0;0;0;4,8;2,7;0;-;0;0;0;0;0;0;0;0
Goose fat;Graisse d'oie;3690;898;0,2;0;0;99,8;0;-;0;0;traces;0;0;27,7;56,7;11;100;0;0;-;-;0;2;0;-;0;0;-;0;0;144;0;0;2,7;-;-;0;0;0;0;0;0;0;0
Turkey fat;Graisse de dinde;3690;898;0,2;0;0;99,8;0;-;0;0;0;0;0;29,4;42,9;23,1;102;0;0;-;0;0;-;0;-;0;0;-;0;0;0;0;4,8;2,9;0;-;0;0;0;0;0;0;0;0
Paraffin oil;Huile de paraffine;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;-;-;0;-;-;0;-;0;-;0;-;-;0;-;0;-;0;-;-;-;-;-;-;-;-;-;-;-;-
Ketchup;Ketchup;420;99;71,1;1,27;21,4;0,19;20,8;0,55;1,15;0,065;3,4;0;1,42;0,069;0,018;0,063;0;2,59;21,4;1810;0,079;0,77;2;21,2;0,1;33;485;< 10;1030;0,12;0;560;0;1,48;2,8;-;9,52;0,026;0,091;1,01;0,15;0,14;7,5;0
Tartare sauce, prepacked;Sauce tartare, préemballée;2140;520;37,1;0,99;4,6;55;3,11;0,8;0,47;-;2,29;0;0,5;4,99;32,7;15,9;35,1;1,94;15;1390;0,02;0,32;< 20;3,9;0,04;25;54;< 20;799;0,16;-;23,3;< 0,25;13,3;154;-;< 0,5;0,019;0,015;< 0,1;0,22;0,022;5,23;0,31
Mayonnaise (70% fat and more);Mayonnaise (70% MG min.);2860;696;18,1;1,36;2,62;75,2;1,03;1,59;0,32;0;1,54;0;0,8;7,27;33,4;31,2;70;1,39;17,6;911;0,023;0,34;30;6,42;0,024;23;28,1;< 10;552;0,13;8,5;< 80;< 0,5;20,3;75;-;< 0,5;< 0,04;< 0,04;0,14;0,23;0,031;< 16;0,39
Mayonnaise, reduced fat or light mayonnaise;Mayonnaise à teneur réduite en matière grasse ou Mayonnaise allégée;1280;309;60,1;0,93;8,98;29,9;4,91;2,8;0,23;0;2,62;0;traces;3,52;16,3;8,75;38;2,37;47,4;1520;< 0,1;0,4;5,4;17,7;< 0,1;26,3;70;< 5;936;0,12;62;2,03;< 0,5;8;0;-;3,75;< 0,04;0,032;0,08;0,21;< 0,04;21,2;0,14
Barbecue sauce, prepacked;Sauce barbecue, préemballée;600;141;57,8;0,73;32;0,55;26,5;3,3;0,5;0;3,1;0;1,5;0,11;0,084;0,19;0;2,47;35;1430;0,079;0,3;13;9;0,23;15;142;1,3;980;0,13;0;-;0;1,6;-;-;0,33;0,02;0,05;0,49;0,037;0,09;2;0
Soy sauce, prepacked;Sauce soja, préemballée;196;46,2;68,8;7,08;3,83;0,1;1,32;0,5;0,86;0;19,4;0;0,0016;0,0085;0,012;0,032;0;18,6;27,3;-;0,044;1,72;1;83,7;0,46;128;547;< 10;7440;0,4;0;0;0;0;0;-;0;0,046;0,16;3,08;0,34;0,17;16;0
Salad dressing, reduced fat (25-50% of oil), prepacked;Sauce vinaigrette allégée en MG (25 à 50% d'huile), préemballée;-;-;68,2;0,48;3,64;27,5;2,14;0,9;0,69;traces;2,19;0;-;2,67;13,9;9,36;< 0,7;1,99;21;1240;< 0,01;0,18;< 20;6,3;0,05;15;32;< 50;793;0,08;< 21;185;1,8;7,46;0;-;< 0,5;0,026;0,01;0,21;0,13;< 0,01;9,98;0,15
Salad dressing, (50-75% of oil), prepacked;Sauce vinaigrette (50 à 75% d'huile), préemballée;-;-;40,4;0,54;4,56;52,4;2,9;< 0,35;0,34;traces;2,85;0;-;-;-;-;< 0,7;2,57;20;1550;0,02;0,64;< 20;12;0,14;33;110;< 50;1010;0,18;< 21;30;0;12,9;98,8;-;< 0,5;0,12;0,01;0,4;0,046;0,049;6,58;0,037
